stock_code,transaction_date,closing_price,matched_volume,matched_value,foreign_net_volume,foreign_net_value,proprietary_net_volume,proprietary_net_value,buy_orders,buy_volume,sell_orders,sell_volume
BID,2023-08-04,48.400000000000000000,2196000,106.360000000000000000,38400,1.86,,,1969,3807700,1292,3461700
BID,2023-08-03,48.550000000000000000,2094400,102.030000000000000000,29400,1.45,,,2272,4061600,1639,3764300
BID,2023-08-02,49.100000000000000000,2355600,115.060000000000000000,80500,3.98,,,1806,4403900,2129,4215600
BID,2023-08-01,48.200000000000000000,3814100,185.940000000000000000,198700,9.75,,,3566,7722700,3662,7426400
BID,2023-07-31,47.200000000000000000,1873000,88.120000000000000000,-84800,-4.00,,,1295,3165900,1558,3348000
BID,2023-07-28,46.700000000000000000,1754600,82.110000000000000000,242600,11.35,,,1544,2818000,1417,4032800
BID,2023-07-27,46.700000000000000000,1369700,64.190000000000000000,-41300,-1.94,,,1816,2422900,1369,2743000
BID,2023-07-26,47.350000000000000000,2329100,110.960000000000000000,130100,6.11,,,1515,3841800,2382,4638800
BID,2023-07-25,47.150000000000000000,1621600,76.150000000000000000,122800,5.77,,,1889,2569000,1927,3603900
LPB,2022-04-27,16.250000000000000000,2605100,41.990000000000000000,-94400,-1.52,,,3028,5147800,1528,5272900
VNM,2024-09-23,72.900000000000000000,2930300,213.390000000000000000,-409700,-29.83,,,2924,4746300,2799,6337600
BID,2023-07-24,46.800000000000000000,1970000,92.790000000000000000,-368000,-17.26,,,1542,3132200,2054,4380400
BID,2023-07-21,46.750000000000000000,1422100,66.200000000000000000,-165900,-7.69,,,1251,2670400,1670,2876700
BID,2023-07-20,46.250000000000000000,934600,43.120000000000000000,6500,0.32,,,1195,1680200,1109,2290300
BID,2023-07-19,46.250000000000000000,2329500,107.690000000000000000,-33800,-1.52,,,2391,3838800,1473,4110000
BID,2023-07-18,46.700000000000000000,1667200,77.490000000000000000,-367500,-17.07,,,1341,4431000,1641,2943800
BID,2023-07-17,46.200000000000000000,2231500,103.660000000000000000,-314500,-14.62,,,2249,6497600,1587,4071800
BID,2023-07-14,46.750000000000000000,2606100,122.020000000000000000,-324300,-15.19,,,2358,6276000,2056,4738200
BID,2023-07-13,46.900000000000000000,1884600,88.230000000000000000,-457700,-21.40,,,1901,6835000,1665,3690600
BID,2023-07-12,46.700000000000000000,2332100,108.840000000000000000,-318200,-14.85,,,2583,5942300,1879,4209700
BID,2023-07-11,46.550000000000000000,2620200,122.810000000000000000,-460400,-21.57,,,2078,4166300,2713,5146500
BID,2023-07-10,46.950000000000000000,4620400,210.710000000000000000,123500,5.66,,,3108,9588500,4269,6980800
BID,2021-03-12,43.350000000000000000,2536400,110.160000000000000000,-44420,-19.27,,,1844,3493400,2570,4876900
BID,2021-03-11,43.300000000000000000,1672400,71.830000000000000000,-361000,-15.48,,,1686,3790800,2127,2953200
BID,2021-03-10,42.000000000000000000,2056500,85.800000000000000000,-113220,-47.25,,,3110,374340,1231,317620
BID,2021-03-09,41.850000000000000000,2430700,101.880000000000000000,-105610,-44.20,,,0,0,0,0
BID,2021-03-08,42.450000000000000000,1595300,68.000000000000000000,-84640,-36.08,,,1948,271730,1347,306960
BID,2021-03-05,42.400000000000000000,1857200,79.130000000000000000,-781600,-33.26,,,2668,3291300,1095,3062400
BID,2021-03-04,42.750000000000000000,2089500,91.230000000000000000,-59600,-25.87,,,1834,3500600,2138,4707700
BID,2021-03-03,43.800000000000000000,1583800,69.610000000000000000,-43240,-18.99,,,1662,2736700,1477,3437000
BID,2021-03-02,44.050000000000000000,2124000,94.070000000000000000,-109300,-4.83,,,1778,326050,2370,392590
BID,2021-03-01,44.100000000000000000,2251400,99.270000000000000000,26250,11.55,,,2267,4921200,2214,3555800
BID,2021-02-26,43.600000000000000000,1379500,59.000000000000000000,51000,2.20,,,2240,3566000,1339,2245900
BID,2021-02-25,42.950000000000000000,1733200,74.220000000000000000,-22890,-9.78,,,2882,3946000,1463,3118400
BID,2021-02-24,43.050000000000000000,1640000,71.270000000000000000,-13380,-5.79,,,2222,3034500,1722,3415300
BID,2021-02-23,44.000000000000000000,1533100,66.990000000000000000,-174400,-7.61,,,1795,2872000,1753,2988500
BID,2021-02-22,43.750000000000000000,1523800,67.210000000000000000,22910,10.09,,,1424,2317500,2085,3467800
BID,2021-02-19,44.100000000000000000,2027200,89.050000000000000000,279000,12.26,,,1794,3845900,2736,4147800
BID,2021-02-18,43.400000000000000000,2339700,99.940000000000000000,614300,26.28,,,2179,4430400,2637,4206000
BID,2021-02-17,42.100000000000000000,1439000,60.080000000000000000,1080,0.45,,,1583,2911500,1589,2669700
BID,2021-02-09,40.800000000000000000,1448500,58.790000000000000000,-9750,-3.99,,,2060,292840,1971,256050
BID,2021-02-08,40.100000000000000000,1874900,76.100000000000000000,-6910,-2.80,,,2981,310000,2130,317330
BID,2024-07-23,46.000000000000000000,3359700,158.040000000000000000,568163,26.58,,,,,,
BID,2024-07-22,47.700000000000000000,3438100,164.510000000000000000,-301500,-14.55,,,4242,5482100,3448,7261200
BID,2024-07-19,47.700000000000000000,3082700,148.640000000000000000,-318000,-15.34,,,2689,5592000,2376,6464200
BID,2024-07-18,48.500000000000000000,3362700,162.910000000000000000,-434500,-21.12,,,2350,6227700,2600,7184900
BID,2024-07-17,48.000000000000000000,7855000,382.170000000000000000,-70200,-3.41,,,4779,13437300,7548,13191600
BID,2024-07-16,47.150000000000000000,4079700,194.340000000000000000,-296000,-13.98,,,2579,10080700,4981,8672500
BID,2024-07-15,46.550000000000000000,1185400,55.430000000000000000,302500,14.21,,,1851,1983300,1279,3319200
BID,2024-07-12,46.600000000000000000,1435600,67.140000000000000000,305900,14.34,,,2621,2524000,1229,3660100
BID,2024-07-11,46.800000000000000000,1293700,60.800000000000000000,-220100,-10.30,,,1389,2354900,1889,3052900
BID,2024-07-10,46.900000000000000000,2019900,95.850000000000000000,454600,21.66,,,1411,3405700,2177,4995900
BID,2024-07-09,47.500000000000000000,2572300,122.370000000000000000,,,,,1912,4423700,2795,5878300
BID,2024-07-08,47.000000000000000000,1981700,93.370000000000000000,341000,16.06,,,2006,3750500,2082,4637200
BID,2024-07-05,47.300000000000000000,4622000,220.970000000000000000,,,,,2768,6953500,4804,8870700
BID,2024-07-04,47.300000000000000000,2666100,125.640000000000000000,325800,15.35,,,2308,4328300,3048,6170200
BID,2024-07-03,47.200000000000000000,4601800,214.630000000000000000,1646300,77.01,,,3172,6658700,4449,8341100
BID,2024-07-02,45.750000000000000000,3612500,164.040000000000000000,1025100,46.60,,,3122,6298700,3439,5749900
BID,2024-07-01,43.900000000000000000,1236800,53.700000000000000000,-174200,-7.53,,,2153,2977400,1506,2617600
BID,2024-06-28,43.250000000000000000,2120500,92.920000000000000000,-357900,-15.49,,,3084,3950600,1897,4164700
BID,2024-06-27,44.100000000000000000,1573600,70.050000000000000000,-385100,-17.07,,,2013,3218300,2169,2720200
BID,2024-06-26,44.500000000000000000,1689800,74.940000000000000000,100400,4.45,,,2476,3687800,1499,3121000
BID,2021-11-26,45.450000000000000000,4132100,187.950000000000000000,429300,19.45,,,2418,5875200,2466,6884300
BID,2021-11-25,45.350000000000000000,2686800,122.440000000000000000,409600,18.64,,,2833,4387200,2639,6790700
